timestamp,heart_rate,sleep_duration,skin_temp,caffeine,blood_oxygen,stress_level
2024-01-11 22:30:00,61,,36.6,,98.27,
2024-01-11 23:00:00,62,,36.87,,97.86,
2024-01-11 23:30:00,75,,37.49,,97.37,
2024-01-12 00:00:00,90,,37.06,,95.86,
2024-01-12 00:30:00,99,,36.87,,97.01,
2024-01-12 01:00:00,64,,36.64,,98.09,
2024-01-12 01:30:00,89,,37.1,,98.4,4.0
2024-01-12 02:00:00,86,,36.9,,97.01,
2024-01-12 02:30:00,100,,36.54,,96.98,
2024-01-12 03:00:00,96,,36.54,,99.39,
2024-01-12 03:30:00,72,,37.21,,98.45,
2024-01-12 04:00:00,105,7.0,37.81,47.0,96.6,7.0
2024-01-12 04:30:00,91,,37.02,,97.38,
2024-01-12 05:00:00,85,,36.65,,96.34,
2024-01-12 05:30:00,75,,37.39,,96.86,
2024-01-12 06:00:00,69,,36.64,,96.69,
2024-01-12 06:30:00,60,,37.43,,98.97,
2024-01-12 07:00:00,66,,36.82,95.0,96.55,
2024-01-12 07:30:00,87,,36.89,,99.21,
2024-01-12 08:00:00,74,,37.12,,99.29,
2024-01-12 08:30:00,71,,37.34,,98.42,
2024-01-12 09:00:00,93,,37.09,,99.86,
2024-01-12 09:30:00,89,,37.01,,96.14,
2024-01-12 10:00:00,63,,37.01,,96.5,
2024-01-12 10:30:00,95,,36.99,,98.72,
2024-01-12 11:00:00,75,,37.06,,98.87,
2024-01-12 11:30:00,67,,36.97,100.0,96.6,
2024-01-12 12:00:00,89,,36.52,,98.64,
2024-01-12 12:30:00,68,,36.83,,98.02,
2024-01-12 13:00:00,89,,36.61,,95.45,
2024-01-12 13:30:00,93,,36.92,,97.21,
2024-01-12 14:00:00,95,,36.81,,99.57,
2024-01-12 14:30:00,98,,37.4,,97.04,
2024-01-12 15:00:00,80,7.5,37.37,,97.42,
2024-01-12 15:30:00,88,,37.13,,97.58,
2024-01-12 16:00:00,99,,37.1,,96.87,
2024-01-12 16:30:00,109,8.0,37.5,95.0,95.82,10.0
2024-01-12 17:00:00,87,,37.16,,98.96,
2024-01-12 17:30:00,95,,37.47,,95.33,
2024-01-12 18:00:00,88,,37.08,,98.55,
2024-01-12 18:30:00,70,,36.73,,97.02,
2024-01-12 19:00:00,90,,36.55,,98.9,
2024-01-12 19:30:00,88,,36.98,,97.62,
2024-01-12 20:00:00,76,,37.02,,97.84,
2024-01-12 20:30:00,75,,37.22,,95.87,
2024-01-12 21:00:00,100,,37.27,,99.38,
2024-01-12 21:30:00,77,,36.88,,96.0,
2024-01-12 22:00:00,93,,37.32,,95.29,
2024-01-12 22:30:00,91,,36.74,,95.17,
2024-01-12 23:00:00,100,,37.07,,95.25,
2024-01-12 23:30:00,75,,37.2,,96.8,
2024-01-13 00:00:00,77,,36.69,,96.0,
2024-01-13 00:30:00,88,,36.94,,96.84,
2024-01-13 01:00:00,64,,36.92,,97.32,
2024-01-13 01:30:00,78,,36.91,,96.98,
2024-01-13 02:00:00,75,,36.7,,99.62,
2024-01-13 02:30:00,77,,37.0,,98.41,
2024-01-13 03:00:00,81,,37.11,,96.21,
2024-01-13 03:30:00,80,,36.97,,97.44,
2024-01-13 04:00:00,94,,37.35,,97.23,
2024-01-13 04:30:00,65,,37.23,,99.8,
2024-01-13 05:00:00,68,,37.21,,97.37,
2024-01-13 05:30:00,69,,37.02,,97.76,
2024-01-13 06:00:00,74,,37.06,,96.72,
2024-01-13 06:30:00,84,,37.5,,99.19,
2024-01-13 07:00:00,69,,36.98,,96.29,
2024-01-13 07:30:00,73,,36.88,,99.15,
2024-01-13 08:00:00,64,,37.46,,95.45,
2024-01-13 08:30:00,86,,36.96,,95.14,
2024-01-13 09:00:00,86,,37.03,,95.25,
2024-01-13 09:30:00,81,,37.05,,99.27,
2024-01-13 10:00:00,94,,37.18,,98.9,
2024-01-13 10:30:00,89,,37.37,,96.07,
2024-01-13 11:00:00,107,7.0,37.33,47.0,96.47,9.0
2024-01-13 11:30:00,63,,37.3,,96.13,
2024-01-13 12:00:00,73,,36.76,,96.03,
2024-01-13 12:30:00,72,9.0,36.61,,98.16,1.0
2024-01-13 13:00:00,84,,37.46,,97.57,
2024-01-13 13:30:00,97,,36.78,,99.32,
2024-01-13 14:00:00,61,,36.8,,99.84,
2024-01-13 14:30:00,96,,37.44,,98.41,
2024-01-13 15:00:00,84,7.5,37.48,,97.37,
2024-01-13 15:30:00,90,,37.27,,95.66,
2024-01-13 16:00:00,110,8.0,37.85,100.0,96.37,8.0
2024-01-13 16:30:00,82,,37.19,,99.0,
2024-01-13 17:00:00,79,,36.99,,96.12,
2024-01-13 17:30:00,84,,36.98,,98.04,
2024-01-13 18:00:00,86,,37.06,,99.72,
2024-01-13 18:30:00,94,,37.43,,98.56,
2024-01-13 19:00:00,94,,37.22,,98.55,
2024-01-13 19:30:00,98,,36.79,,96.38,
2024-01-13 20:00:00,74,,37.07,,99.48,
2024-01-13 20:30:00,91,,37.04,,99.26,
2024-01-13 21:00:00,74,,37.4,,97.29,
2024-01-13 21:30:00,77,,36.89,,96.09,
2024-01-13 22:00:00,87,,36.85,,96.51,
2024-01-13 22:30:00,91,,37.27,,97.6,
2024-01-13 23:00:00,61,,36.65,47.0,98.12,
2024-01-13 23:30:00,84,,36.54,,97.92,
2024-01-14 00:00:00,99,8.0,37.85,100.0,95.83,9.0
2024-01-14 00:30:00,85,,36.58,,100.0,
2024-01-14 01:00:00,70,,37.42,,99.83,
2024-01-14 01:30:00,89,,37.16,,99.2,
2024-01-14 02:00:00,68,,37.25,,97.81,
2024-01-14 02:30:00,99,,36.71,,97.97,
2024-01-14 03:00:00,94,,37.33,,96.41,
2024-01-14 03:30:00,61,,36.77,,98.42,
2024-01-14 04:00:00,85,,37.06,,97.41,
2024-01-14 04:30:00,97,,36.77,,96.68,
2024-01-14 05:00:00,96,,36.61,,96.38,
2024-01-14 05:30:00,61,,37.24,,96.63,
2024-01-14 06:00:00,65,,36.74,,96.38,
2024-01-14 06:30:00,87,,36.55,,98.28,
2024-01-14 07:00:00,68,,37.41,,99.76,
2024-01-14 07:30:00,89,,36.73,,98.26,
2024-01-14 08:00:00,71,,36.73,,95.94,
2024-01-14 08:30:00,63,,36.6,,97.59,
2024-01-14 09:00:00,76,,36.83,,96.2,
2024-01-14 09:30:00,84,,36.97,,95.28,
2024-01-14 10:00:00,92,7.5,37.29,95.0,95.91,8.0
2024-01-14 10:30:00,73,,36.64,,99.05,
2024-01-14 11:00:00,89,,37.46,,97.02,
2024-01-14 11:30:00,80,,37.48,,96.6,
2024-01-14 12:00:00,81,,36.66,,95.7,
2024-01-14 12:30:00,84,,37.15,,95.13,
2024-01-14 13:00:00,77,,37.38,,97.49,
2024-01-14 13:30:00,86,,36.98,,96.48,
2024-01-14 14:00:00,76,,37.15,,99.53,
2024-01-14 14:30:00,74,9.0,36.85,,98.98,3.0
2024-01-14 15:00:00,90,8.0,36.79,,98.68,
2024-01-14 15:30:00,61,,36.79,,97.92,
2024-01-14 16:00:00,94,,36.56,,99.97,
2024-01-14 16:30:00,63,,37.27,,99.08,
2024-01-14 17:00:00,82,,37.15,,96.72,
2024-01-14 17:30:00,74,,36.73,,98.57,
2024-01-14 18:00:00,64,,37.24,,98.43,
2024-01-14 18:30:00,62,,37.35,,98.19,
2024-01-14 19:00:00,61,,36.54,,97.38,
2024-01-14 19:30:00,75,,37.42,100.0,99.7,
2024-01-14 20:00:00,72,,36.92,,96.79,
2024-01-14 20:30:00,61,,37.34,47.0,96.5,
2024-01-14 21:00:00,99,,37.43,,95.85,
2024-01-14 21:30:00,69,,36.54,,98.29,
2024-01-14 22:00:00,70,8.5,36.58,,99.94,2.0
2024-01-14 22:30:00,68,,37.29,,96.47,
2024-01-14 23:00:00,90,,36.69,,97.35,
2024-01-14 23:30:00,67,,37.25,,98.7,
2024-01-15 00:00:00,96,,37.37,,98.63,
2024-01-15 00:30:00,73,,36.79,,97.8,
2024-01-15 01:00:00,89,,36.54,,99.56,
2024-01-15 01:30:00,76,,36.8,,99.73,
2024-01-15 02:00:00,83,,37.1,,99.5,
2024-01-15 02:30:00,70,,37.43,,98.27,
2024-01-15 03:00:00,90,7.5,37.42,95.0,96.43,7.0
2024-01-15 03:30:00,98,,36.95,,96.12,
2024-01-15 04:00:00,67,,37.14,,99.36,
2024-01-15 04:30:00,70,,37.02,,97.1,
2024-01-15 05:00:00,79,,37.39,,99.43,
2024-01-15 05:30:00,66,,36.63,100.0,96.86,
2024-01-15 06:00:00,97,,37.0,,97.93,
2024-01-15 06:30:00,61,,36.77,,97.32,
2024-01-15 07:00:00,79,,37.31,,95.59,
2024-01-15 07:30:00,96,,36.83,,95.27,
2024-01-15 08:00:00,84,,37.23,,98.17,
2024-01-15 08:30:00,85,,37.15,,97.9,
2024-01-15 09:00:00,72,,37.22,,98.1,
2024-01-15 09:30:00,64,,36.51,,97.36,
2024-01-15 10:00:00,97,,36.84,,95.97,
2024-01-15 10:30:00,100,,36.8,,95.6,
2024-01-15 11:00:00,75,,37.17,,98.4,
2024-01-15 11:30:00,66,,36.69,,97.65,
2024-01-15 12:00:00,79,,37.11,,97.07,
2024-01-15 12:30:00,98,,37.14,,99.35,
2024-01-15 13:00:00,67,,36.91,,95.75,
2024-01-15 13:30:00,96,,36.93,,99.96,
2024-01-15 14:00:00,62,,36.83,,96.71,
2024-01-15 14:30:00,82,,36.9,,99.94,
2024-01-15 15:00:00,94,8.0,36.6,,99.46,
2024-01-15 15:30:00,87,,37.48,,99.93,
2024-01-15 16:00:00,83,,36.98,,95.72,
2024-01-15 16:30:00,64,,37.44,,99.31,
2024-01-15 17:00:00,92,,36.51,,95.9,
2024-01-15 17:30:00,81,,36.88,,95.4,
2024-01-15 18:00:00,60,,36.95,,96.66,
2024-01-15 18:30:00,86,,36.77,,99.93,4.0
2024-01-15 19:00:00,91,,36.83,,96.57,
2024-01-15 19:30:00,66,,37.08,,95.29,
2024-01-15 20:00:00,87,,37.07,,97.26,
2024-01-15 20:30:00,83,,36.76,,96.05,
2024-01-15 21:00:00,100,,36.86,,98.87,
2024-01-15 21:30:00,89,,36.74,,97.88,
2024-01-15 22:00:00,69,,37.17,,95.79,
2024-01-15 22:30:00,87,,36.97,,98.93,
2024-01-15 23:00:00,71,,36.66,,98.9,
2024-01-15 23:30:00,93,,37.19,,95.65,
2024-01-16 00:00:00,77,,37.42,100.0,97.17,
2024-01-16 00:30:00,99,,37.39,,97.15,
2024-01-16 01:00:00,94,,37.27,,97.15,
2024-01-16 01:30:00,90,,37.19,,97.39,
2024-01-16 02:00:00,89,,37.14,,95.02,
2024-01-16 02:30:00,87,,37.44,,97.67,
2024-01-16 03:00:00,97,,36.87,,98.65,
2024-01-16 03:30:00,77,,36.72,,99.75,
2024-01-16 04:00:00,80,,37.46,,99.46,
2024-01-16 04:30:00,75,,36.98,,98.78,
2024-01-16 05:00:00,65,,36.95,,97.66,
2024-01-16 05:30:00,77,,37.49,,95.09,6.0
2024-01-16 06:00:00,88,,36.87,,95.02,
2024-01-16 06:30:00,75,,37.2,,98.67,
2024-01-16 07:00:00,89,,37.41,,96.13,
2024-01-16 07:30:00,96,,37.26,,99.38,
2024-01-16 08:00:00,99,,37.3,,96.56,5.0
2024-01-16 08:30:00,84,,37.33,,95.51,
2024-01-16 09:00:00,81,,37.26,,97.52,
2024-01-16 09:30:00,61,,37.18,,96.53,
2024-01-16 10:00:00,91,,37.1,,95.33,
2024-01-16 10:30:00,80,,37.29,,95.23,
2024-01-16 11:00:00,71,,37.03,,99.74,
2024-01-16 11:30:00,91,,37.03,,97.28,
2024-01-16 12:00:00,73,,36.86,,97.6,
2024-01-16 12:30:00,82,,37.42,,97.62,
2024-01-16 13:00:00,76,,36.61,,97.17,
2024-01-16 13:30:00,81,,37.33,,98.43,
2024-01-16 14:00:00,77,,37.4,95.0,95.67,
2024-01-16 14:30:00,98,,36.7,,99.98,
2024-01-16 15:00:00,77,7.5,37.04,,97.45,
2024-01-16 15:30:00,95,,36.66,,98.75,
2024-01-16 16:00:00,60,,37.35,,95.82,
2024-01-16 16:30:00,93,,36.94,,99.53,
2024-01-16 17:00:00,72,,37.18,,99.06,
2024-01-16 17:30:00,90,7.0,37.21,95.0,95.43,10.0
2024-01-16 18:00:00,75,,36.99,,96.12,
2024-01-16 18:30:00,86,,37.4,,99.92,
2024-01-16 19:00:00,91,,36.95,,96.06,
2024-01-16 19:30:00,95,,36.56,,95.11,
2024-01-16 20:00:00,75,,36.63,,97.52,
2024-01-16 20:30:00,90,,36.92,,95.62,
2024-01-16 21:00:00,91,,37.06,,98.56,
2024-01-16 21:30:00,88,,37.06,,98.96,
2024-01-16 22:00:00,61,,37.17,,96.88,
2024-01-16 22:30:00,65,,36.81,,98.2,
2024-01-16 23:00:00,78,,36.52,,98.86,
2024-01-16 23:30:00,74,,36.75,,98.12,
2024-01-17 00:00:00,85,,36.5,,97.97,
2024-01-17 00:30:00,75,,36.72,,95.24,
2024-01-17 01:00:00,79,,36.57,100.0,95.54,
2024-01-17 01:30:00,97,,36.92,,99.18,
2024-01-17 02:00:00,83,,37.2,,95.24,
2024-01-17 02:30:00,90,,37.04,,95.58,
2024-01-17 03:00:00,95,,36.56,,97.22,
2024-01-17 03:30:00,93,,37.39,,95.62,
2024-01-17 04:00:00,82,,37.49,,96.26,
2024-01-17 04:30:00,87,,36.97,,98.51,
2024-01-17 05:00:00,95,,36.79,,96.03,
2024-01-17 05:30:00,81,,36.68,,98.43,
2024-01-17 06:00:00,82,,36.64,100.0,95.05,
2024-01-17 06:30:00,89,,37.14,,97.1,
2024-01-17 07:00:00,77,,37.23,,95.5,
2024-01-17 07:30:00,79,,37.46,,97.6,
2024-01-17 08:00:00,76,,36.87,,98.11,
2024-01-17 08:30:00,74,,37.39,,98.5,
2024-01-17 09:00:00,67,,36.95,,97.09,
2024-01-17 09:30:00,72,,37.42,,99.49,
2024-01-17 10:00:00,80,,36.88,,97.56,
2024-01-17 10:30:00,103,7.5,37.57,47.0,96.58,8.0
2024-01-17 11:00:00,94,,37.46,,96.41,
2024-01-17 11:30:00,71,,37.37,,98.92,
2024-01-17 12:00:00,72,,36.63,,97.49,
2024-01-17 12:30:00,73,,37.36,,98.05,
2024-01-17 13:00:00,90,,36.62,,98.89,
2024-01-17 13:30:00,77,,37.49,,99.16,
2024-01-17 14:00:00,97,,36.89,,99.87,
2024-01-17 14:30:00,93,,36.63,,96.79,
2024-01-17 15:00:00,98,7.5,37.48,,97.05,
2024-01-17 15:30:00,78,,37.33,,95.8,
2024-01-17 16:00:00,66,,37.26,,97.74,
2024-01-17 16:30:00,72,,37.48,,99.55,
2024-01-17 17:00:00,78,,36.96,,98.44,
2024-01-17 17:30:00,74,,37.22,,97.4,
2024-01-17 18:00:00,83,,36.92,,96.17,
2024-01-17 18:30:00,71,,36.88,,95.06,
2024-01-17 19:00:00,79,,36.73,,95.45,
2024-01-17 19:30:00,60,,36.96,,95.55,5.0
2024-01-17 20:00:00,94,,36.66,,97.87,
2024-01-17 20:30:00,68,,36.69,,97.47,
2024-01-17 21:00:00,77,,37.38,,99.75,
2024-01-17 21:30:00,62,,37.27,,98.9,
2024-01-17 22:00:00,63,,36.53,,95.38,
2024-01-17 22:30:00,95,,37.16,,98.62,
2024-01-17 23:00:00,78,,37.11,,99.52,
2024-01-17 23:30:00,68,,37.44,,98.22,
2024-01-18 00:00:00,100,,37.39,,97.28,
2024-01-18 00:30:00,91,,36.74,,99.89,
2024-01-18 01:00:00,66,,36.57,,96.32,
2024-01-18 01:30:00,60,,37.09,,95.25,
2024-01-18 02:00:00,96,,36.95,,99.07,
2024-01-18 02:30:00,78,,37.17,,99.37,
2024-01-18 03:00:00,90,,37.37,,99.26,
2024-01-18 03:30:00,90,,36.74,,96.8,
2024-01-18 04:00:00,88,,36.54,,98.38,
2024-01-18 04:30:00,81,,36.94,,97.13,
2024-01-18 05:00:00,71,,37.04,,95.58,
2024-01-18 05:30:00,63,,37.25,,99.26,
2024-01-18 06:00:00,76,,37.28,,99.45,
2024-01-18 06:30:00,70,8.5,36.92,,99.9,3.0
2024-01-18 07:00:00,67,,37.49,,95.69,
2024-01-18 07:30:00,64,,36.73,,98.24,
2024-01-18 08:00:00,85,,37.42,,96.64,
2024-01-18 08:30:00,91,,37.08,,99.47,
2024-01-18 09:00:00,64,,37.08,,99.78,
2024-01-18 09:30:00,96,,37.27,,96.34,
2024-01-18 10:00:00,100,,37.32,,98.67,
2024-01-18 10:30:00,63,,36.74,,96.86,
2024-01-18 11:00:00,69,,37.38,,96.71,
2024-01-18 11:30:00,69,,37.49,,95.57,
2024-01-18 12:00:00,96,,37.02,,97.0,
2024-01-18 12:30:00,79,,36.91,,97.28,
2024-01-18 13:00:00,91,7.0,37.63,47.0,95.36,8.0
2024-01-18 13:30:00,75,,37.06,,98.45,
2024-01-18 14:00:00,67,,37.09,,97.39,
2024-01-18 14:30:00,95,,37.24,,97.11,
2024-01-18 15:00:00,86,8.5,36.68,,99.43,
2024-01-18 15:30:00,98,,37.18,,95.83,
2024-01-18 16:00:00,98,,37.06,,95.66,
2024-01-18 16:30:00,99,,36.55,,98.63,
2024-01-18 17:00:00,74,,36.84,,99.91,
2024-01-18 17:30:00,93,,37.14,,99.22,
2024-01-18 18:00:00,84,,36.88,,95.52,
2024-01-18 18:30:00,88,,37.02,,99.56,
2024-01-18 19:00:00,88,,37.2,,97.41,
2024-01-18 19:30:00,79,,36.91,95.0,97.84,
2024-01-18 20:00:00,97,,36.8,,97.19,
2024-01-18 20:30:00,87,,36.68,,98.06,
2024-01-18 21:00:00,79,,37.04,,98.9,
2024-01-18 21:30:00,96,,36.74,,98.06,
2024-01-18 22:00:00,98,7.0,37.98,95.0,96.43,7.0
2024-01-18 22:30:00,63,,37.36,,99.4,
2024-01-18 23:00:00,99,,36.64,,98.64,
2024-01-18 23:30:00,66,,36.96,,99.46,
2024-01-19 00:00:00,73,,36.56,,97.42,
2024-01-19 00:30:00,100,,36.91,,97.44,
2024-01-19 01:00:00,73,,36.92,,99.44,
2024-01-19 01:30:00,76,,37.03,,97.2,
2024-01-19 02:00:00,65,,36.89,,95.32,
2024-01-19 02:30:00,70,,36.75,,98.27,
2024-01-19 03:00:00,75,,36.83,,95.06,
2024-01-19 03:30:00,71,,36.58,,99.34,
2024-01-19 04:00:00,95,,36.95,,97.62,
2024-01-19 04:30:00,64,,36.87,,98.72,
2024-01-19 05:00:00,70,,37.04,,98.62,
2024-01-19 05:30:00,102,8.0,38.0,95.0,95.4,7.0
2024-01-19 06:00:00,86,,36.55,,99.78,
2024-01-19 06:30:00,88,,36.88,,99.37,
2024-01-19 07:00:00,98,,37.1,,97.6,
2024-01-19 07:30:00,90,,36.54,,98.44,
2024-01-19 08:00:00,78,,36.57,,98.09,
2024-01-19 08:30:00,62,,37.3,,97.16,
2024-01-19 09:00:00,74,,37.09,,98.63,
2024-01-19 09:30:00,78,,37.17,,97.41,
2024-01-19 10:00:00,78,,36.72,,98.32,
2024-01-19 10:30:00,89,,36.71,,98.21,
2024-01-19 11:00:00,64,,37.41,,95.74,
2024-01-19 11:30:00,74,,36.8,95.0,99.13,
2024-01-19 12:00:00,76,,37.41,,99.46,
2024-01-19 12:30:00,100,,36.71,,98.06,
2024-01-19 13:00:00,97,,36.69,,95.06,
2024-01-19 13:30:00,72,,37.24,,99.67,
2024-01-19 14:00:00,87,,37.25,,97.53,6.0
2024-01-19 14:30:00,67,,37.25,,97.35,
2024-01-19 15:00:00,94,9.0,37.41,,97.48,
2024-01-19 15:30:00,74,,37.2,,95.83,
2024-01-19 16:00:00,69,,37.2,,98.76,
2024-01-19 16:30:00,77,,36.9,,96.6,
2024-01-19 17:00:00,69,,36.74,,96.65,
2024-01-19 17:30:00,64,,36.82,,96.39,
2024-01-19 18:00:00,63,,36.78,,97.53,5.0
2024-01-19 18:30:00,70,,36.97,,97.75,
2024-01-19 19:00:00,79,,37.15,,96.89,
2024-01-19 19:30:00,98,,36.81,,99.09,
2024-01-19 20:00:00,96,,36.86,,95.39,
2024-01-19 20:30:00,78,,37.38,,97.22,
2024-01-19 21:00:00,88,,36.97,,97.87,
2024-01-19 21:30:00,67,,37.3,,95.44,
2024-01-19 22:00:00,89,,37.22,,97.49,
2024-01-19 22:30:00,79,,37.26,,96.58,
2024-01-19 23:00:00,85,,36.82,,99.9,
2024-01-19 23:30:00,77,,36.7,,98.73,
2024-01-20 00:00:00,92,,36.81,,95.09,
2024-01-20 00:30:00,94,,36.55,,97.02,
2024-01-20 01:00:00,91,,37.36,,95.18,
2024-01-20 01:30:00,88,,37.24,,97.75,
2024-01-20 02:00:00,65,,36.52,,99.13,
2024-01-20 02:30:00,98,,37.05,,98.96,
2024-01-20 03:00:00,93,7.0,37.58,100.0,96.36,10.0
2024-01-20 03:30:00,87,,37.22,,98.19,
2024-01-20 04:00:00,80,,36.8,,99.45,
2024-01-20 04:30:00,98,,36.7,,97.81,
2024-01-20 05:00:00,76,,36.73,95.0,98.27,
2024-01-20 05:30:00,61,,37.07,,97.28,
2024-01-20 06:00:00,65,,36.75,,96.7,
2024-01-20 06:30:00,74,,37.05,,99.13,
2024-01-20 07:00:00,96,,37.44,,99.08,
2024-01-20 07:30:00,97,,36.84,,99.22,
2024-01-20 08:00:00,61,,37.26,,96.66,
2024-01-20 08:30:00,77,,36.99,,98.84,
2024-01-20 09:00:00,96,,37.22,,98.0,
2024-01-20 09:30:00,62,,37.24,,98.58,
2024-01-20 10:00:00,71,,36.96,,96.82,
2024-01-20 10:30:00,90,,37.23,,97.26,
2024-01-20 11:00:00,93,,36.85,,95.49,
2024-01-20 11:30:00,88,,36.64,,98.29,
2024-01-20 12:00:00,77,,37.05,,95.01,
2024-01-20 12:30:00,71,,36.68,,96.78,
2024-01-20 13:00:00,97,,37.39,,98.17,
2024-01-20 13:30:00,87,,37.49,,99.0,
2024-01-20 14:00:00,100,,37.46,,97.74,
2024-01-20 14:30:00,91,,37.02,,96.87,
2024-01-20 15:00:00,65,9.0,37.34,,95.53,
2024-01-20 15:30:00,90,,36.57,,99.48,
2024-01-20 16:00:00,82,,37.32,,97.46,
2024-01-20 16:30:00,86,,36.55,,99.11,
2024-01-20 17:00:00,81,,36.51,,98.71,
2024-01-20 17:30:00,80,,36.64,,97.05,
2024-01-20 18:00:00,66,,37.13,,96.27,
2024-01-20 18:30:00,70,,36.57,,95.98,
2024-01-20 19:00:00,81,,36.65,,95.6,
2024-01-20 19:30:00,86,,36.72,,99.26,
2024-01-20 20:00:00,91,,36.96,,96.08,
2024-01-20 20:30:00,78,,36.56,,99.12,
2024-01-20 21:00:00,85,,37.14,,95.95,
2024-01-20 21:30:00,95,,37.43,,96.69,
2024-01-20 22:00:00,62,,37.41,,98.79,
2024-01-20 22:30:00,89,,37.16,,95.23,
2024-01-20 23:00:00,65,,36.52,,98.17,4.0
2024-01-20 23:30:00,80,,37.03,,98.36,
2024-01-21 00:00:00,76,,36.91,,95.62,
2024-01-21 00:30:00,80,,36.52,,99.46,
2024-01-21 01:00:00,67,,37.22,,97.29,
2024-01-21 01:30:00,85,,37.04,,97.95,
2024-01-21 02:00:00,92,,36.79,,97.52,
2024-01-21 02:30:00,60,,37.0,,99.82,
2024-01-21 03:00:00,94,,37.2,,95.02,
2024-01-21 03:30:00,89,,36.93,,98.68,
2024-01-21 04:00:00,86,,37.44,,97.77,
2024-01-21 04:30:00,99,8.0,37.78,95.0,96.49,7.0
2024-01-21 05:00:00,72,,37.42,,97.93,
2024-01-21 05:30:00,93,,37.02,,99.62,
2024-01-21 06:00:00,107,7.5,37.58,95.0,95.6,9.0
2024-01-21 06:30:00,99,,37.12,,99.55,
2024-01-21 07:00:00,91,,36.75,,98.46,
2024-01-21 07:30:00,100,,36.85,,95.87,
2024-01-21 08:00:00,88,,37.29,,99.08,
2024-01-21 08:30:00,63,,36.58,,95.52,
2024-01-21 09:00:00,73,,37.46,,98.29,
2024-01-21 09:30:00,77,,36.96,,98.03,
2024-01-21 10:00:00,95,,36.74,,96.61,
2024-01-21 10:30:00,68,,37.2,,99.41,
2024-01-21 11:00:00,78,,36.8,47.0,97.09,
2024-01-21 11:30:00,88,,37.33,,98.04,
2024-01-21 12:00:00,91,,36.58,,98.46,4.0
2024-01-21 12:30:00,67,,37.49,100.0,96.24,
2024-01-21 13:00:00,61,,37.15,,96.99,
2024-01-21 13:30:00,100,,36.53,,96.71,
2024-01-21 14:00:00,98,,36.91,,96.47,
2024-01-21 14:30:00,75,,36.88,,99.02,
2024-01-21 15:00:00,70,9.0,36.98,,95.69,
2024-01-21 15:30:00,79,,37.14,,98.01,
2024-01-21 16:00:00,95,,37.2,,99.43,
2024-01-21 16:30:00,60,,36.58,,97.56,
2024-01-21 17:00:00,95,,37.35,,99.22,
2024-01-21 17:30:00,86,,37.14,,97.74,
2024-01-21 18:00:00,65,,36.83,,96.57,
2024-01-21 18:30:00,74,,37.48,,98.68,
2024-01-21 19:00:00,67,,37.47,,97.77,
2024-01-21 19:30:00,89,,37.39,,96.09,
2024-01-21 20:00:00,67,,37.42,,96.05,
2024-01-21 20:30:00,69,,36.73,,98.57,
2024-01-21 21:00:00,91,,37.4,,98.43,
2024-01-21 21:30:00,78,,37.19,,99.61,
2024-01-21 22:00:00,92,,37.07,,95.66,
2024-01-21 22:30:00,77,,36.77,,98.55,
2024-01-21 23:00:00,86,,37.42,,99.88,
2024-01-21 23:30:00,90,,37.18,,95.89,
2024-01-22 00:00:00,90,,36.78,,97.71,
2024-01-22 00:30:00,75,,37.04,,98.18,
2024-01-22 01:00:00,89,,37.16,,98.55,
2024-01-22 01:30:00,95,,36.68,,98.8,
2024-01-22 02:00:00,69,,37.35,,97.81,
2024-01-22 02:30:00,84,,36.52,,97.91,
2024-01-22 03:00:00,72,,36.71,,99.71,
2024-01-22 03:30:00,98,,36.64,,98.55,
2024-01-22 04:00:00,71,8.5,36.93,,98.44,1.0
2024-01-22 04:30:00,68,,37.32,,99.47,
2024-01-22 05:00:00,64,,37.43,,97.67,
2024-01-22 05:30:00,77,,36.8,,99.39,
2024-01-22 06:00:00,86,,37.06,95.0,97.11,
2024-01-22 06:30:00,81,,37.07,,95.06,
2024-01-22 07:00:00,92,,37.35,,95.53,
2024-01-22 07:30:00,77,,37.18,,96.9,
2024-01-22 08:00:00,60,,37.04,,95.27,
2024-01-22 08:30:00,78,,36.88,,95.28,
2024-01-22 09:00:00,79,,37.24,,96.33,
2024-01-22 09:30:00,97,,37.29,,98.93,
2024-01-22 10:00:00,97,,37.19,,99.92,
2024-01-22 10:30:00,91,,36.58,,98.42,
2024-01-22 11:00:00,69,,37.25,,95.73,
2024-01-22 11:30:00,88,,36.85,,95.31,
2024-01-22 12:00:00,94,,36.6,,98.92,
2024-01-22 12:30:00,90,,36.73,,96.02,
2024-01-22 13:00:00,63,8.5,36.82,,98.65,3.0
2024-01-22 13:30:00,81,,37.11,,96.79,
2024-01-22 14:00:00,95,,37.11,,97.26,
2024-01-22 14:30:00,94,,37.1,,98.08,
2024-01-22 15:00:00,84,9.0,37.47,,98.38,
2024-01-22 15:30:00,95,7.0,37.52,100.0,95.49,8.0
2024-01-22 16:00:00,80,,37.13,,96.12,
2024-01-22 16:30:00,72,,37.28,,98.24,
2024-01-22 17:00:00,75,,36.95,,96.94,
2024-01-22 17:30:00,96,,36.73,,97.55,
2024-01-22 18:00:00,84,,37.05,,98.98,
2024-01-22 18:30:00,74,,36.88,100.0,98.48,
2024-01-22 19:00:00,86,,36.69,,98.46,
2024-01-22 19:30:00,62,,37.09,,95.23,
2024-01-22 20:00:00,61,9.0,36.84,,98.31,3.0
2024-01-22 20:30:00,90,,37.27,,97.08,
