timestamp,heart_rate,sleep_duration,skin_temp,caffeine,blood_oxygen,stress_level
2024-01-11 15:00:00,92,8.5,36.76,0,97.94,
2024-01-11 15:30:00,90,,36.87,0,98.91,8.0
2024-01-11 16:00:00,70,,36.9,0,95.56,5.0
2024-01-11 16:30:00,65,,36.55,0,95.75,
2024-01-11 17:00:00,78,,36.55,0,97.83,
2024-01-11 17:30:00,92,,37.06,0,97.91,
2024-01-11 18:00:00,100,,36.86,0,99.82,
2024-01-11 18:30:00,99,,36.79,0,95.5,
2024-01-11 19:00:00,81,,36.89,95,95.53,
2024-01-11 19:30:00,65,,36.95,0,98.9,
2024-01-11 20:00:00,75,,37.05,0,98.93,
2024-01-11 20:30:00,79,,37.33,0,99.34,
2024-01-11 21:00:00,74,,37.12,0,99.4,
2024-01-11 21:30:00,72,,37.11,0,99.39,
2024-01-11 22:00:00,69,,36.63,0,96.32,
2024-01-11 22:30:00,61,,36.6,0,98.27,
2024-01-11 23:00:00,62,,36.87,0,97.86,
2024-01-11 23:30:00,75,,37.49,0,97.37,
2024-01-12 00:00:00,90,,37.06,0,95.86,
2024-01-12 00:30:00,99,,36.87,0,97.01,
2024-01-12 01:00:00,64,,36.64,0,98.09,
2024-01-12 01:30:00,89,,37.1,0,98.4,4.0
2024-01-12 02:00:00,86,,36.9,0,97.01,
2024-01-12 02:30:00,100,,36.54,0,96.98,
2024-01-12 03:00:00,96,,36.54,0,99.39,
2024-01-12 03:30:00,72,,37.21,0,98.45,
2024-01-12 04:00:00,84,,37.3,0,95.25,7.0
2024-01-12 04:30:00,91,,37.02,0,97.38,
2024-01-12 05:00:00,85,,36.65,0,96.34,
2024-01-12 05:30:00,75,,37.39,0,96.86,
2024-01-12 06:00:00,69,,36.64,0,96.69,
2024-01-12 06:30:00,60,,37.43,0,98.97,
2024-01-12 07:00:00,66,,36.82,95,96.55,
2024-01-12 07:30:00,87,,36.89,0,99.21,
2024-01-12 08:00:00,74,,37.12,0,99.29,
2024-01-12 08:30:00,71,,37.34,0,98.42,
2024-01-12 09:00:00,93,,37.09,0,99.86,
2024-01-12 09:30:00,89,,37.01,0,96.14,
2024-01-12 10:00:00,63,,37.01,0,96.5,
2024-01-12 10:30:00,95,,36.99,0,98.72,
2024-01-12 11:00:00,75,,37.06,0,98.87,
2024-01-12 11:30:00,67,,36.97,100,96.6,
2024-01-12 12:00:00,89,,36.52,0,98.64,
2024-01-12 12:30:00,68,,36.83,0,98.02,
2024-01-12 13:00:00,89,,36.61,0,95.45,
2024-01-12 13:30:00,93,,36.92,0,97.21,
2024-01-12 14:00:00,95,,36.81,0,99.57,
2024-01-12 14:30:00,98,,37.4,0,97.04,
2024-01-12 15:00:00,80,7.5,37.37,0,97.42,
2024-01-12 15:30:00,88,,37.13,0,97.58,
2024-01-12 16:00:00,99,,37.1,0,96.87,
2024-01-12 16:30:00,92,,36.77,0,95.28,10.0
2024-01-12 17:00:00,87,,37.16,0,98.96,
2024-01-12 17:30:00,95,,37.47,0,95.33,
2024-01-12 18:00:00,88,,37.08,0,98.55,
2024-01-12 18:30:00,70,,36.73,0,97.02,
2024-01-12 19:00:00,90,,36.55,0,98.9,
2024-01-12 19:30:00,88,,36.98,0,97.62,
2024-01-12 20:00:00,76,,37.02,0,97.84,
2024-01-12 20:30:00,75,,37.22,0,95.87,
2024-01-12 21:00:00,100,,37.27,0,99.38,
2024-01-12 21:30:00,77,,36.88,0,96.0,
2024-01-12 22:00:00,93,,37.32,0,95.29,
2024-01-12 22:30:00,91,,36.74,0,95.17,
2024-01-12 23:00:00,100,,37.07,0,95.25,
2024-01-12 23:30:00,75,,37.2,0,96.8,
2024-01-13 00:00:00,77,,36.69,0,96.0,
2024-01-13 00:30:00,88,,36.94,0,96.84,
2024-01-13 01:00:00,64,,36.92,0,97.32,
2024-01-13 01:30:00,78,,36.91,0,96.98,
2024-01-13 02:00:00,75,,36.7,0,99.62,
2024-01-13 02:30:00,77,,37.0,0,98.41,
2024-01-13 03:00:00,81,,37.11,0,96.21,
2024-01-13 03:30:00,80,,36.97,0,97.44,
2024-01-13 04:00:00,94,,37.35,0,97.23,
2024-01-13 04:30:00,65,,37.23,0,99.8,
2024-01-13 05:00:00,68,,37.21,0,97.37,
2024-01-13 05:30:00,69,,37.02,0,97.76,
2024-01-13 06:00:00,74,,37.06,0,96.72,
2024-01-13 06:30:00,84,,37.5,0,99.19,
2024-01-13 07:00:00,69,,36.98,0,96.29,
2024-01-13 07:30:00,73,,36.88,0,99.15,
2024-01-13 08:00:00,64,,37.46,0,95.45,
2024-01-13 08:30:00,86,,36.96,0,95.14,
2024-01-13 09:00:00,86,,37.03,0,95.25,
2024-01-13 09:30:00,81,,37.05,0,99.27,
2024-01-13 10:00:00,94,,37.18,0,98.9,
2024-01-13 10:30:00,89,,37.37,0,96.07,
2024-01-13 11:00:00,86,,37.18,0,96.11,9.0
2024-01-13 11:30:00,63,,37.3,0,96.13,
2024-01-13 12:00:00,73,,36.76,0,96.03,
2024-01-13 12:30:00,86,,36.98,0,98.26,1.0
2024-01-13 13:00:00,84,,37.46,0,97.57,
2024-01-13 13:30:00,97,,36.78,0,99.32,
2024-01-13 14:00:00,61,,36.8,0,99.84,
2024-01-13 14:30:00,96,,37.44,0,98.41,
2024-01-13 15:00:00,84,7.5,37.48,0,97.37,
2024-01-13 15:30:00,90,,37.27,0,95.66,
2024-01-13 16:00:00,60,,37.2,0,95.87,8.0
2024-01-13 16:30:00,82,,37.19,0,99.0,
2024-01-13 17:00:00,79,,36.99,0,96.12,
2024-01-13 17:30:00,84,,36.98,0,98.04,
2024-01-13 18:00:00,86,,37.06,0,99.72,
2024-01-13 18:30:00,94,,37.43,0,98.56,
2024-01-13 19:00:00,94,,37.22,0,98.55,
2024-01-13 19:30:00,98,,36.79,0,96.38,
2024-01-13 20:00:00,74,,37.07,0,99.48,
2024-01-13 20:30:00,91,,37.04,0,99.26,
2024-01-13 21:00:00,74,,37.4,0,97.29,
2024-01-13 21:30:00,77,,36.89,0,96.09,
2024-01-13 22:00:00,87,,36.85,0,96.51,
2024-01-13 22:30:00,91,,37.27,0,97.6,
2024-01-13 23:00:00,61,,36.65,47,98.12,
2024-01-13 23:30:00,84,,36.54,0,97.92,
2024-01-14 00:00:00,81,,37.46,0,95.04,9.0
2024-01-14 00:30:00,85,,36.58,0,100.0,
2024-01-14 01:00:00,70,,37.42,0,99.83,
2024-01-14 01:30:00,89,,37.16,0,99.2,
2024-01-14 02:00:00,68,,37.25,0,97.81,
2024-01-14 02:30:00,99,,36.71,0,97.97,
2024-01-14 03:00:00,94,,37.33,0,96.41,
2024-01-14 03:30:00,61,,36.77,0,98.42,
2024-01-14 04:00:00,85,,37.06,0,97.41,
2024-01-14 04:30:00,97,,36.77,0,96.68,
2024-01-14 05:00:00,96,,36.61,0,96.38,
2024-01-14 05:30:00,61,,37.24,0,96.63,
2024-01-14 06:00:00,65,,36.74,0,96.38,
2024-01-14 06:30:00,87,,36.55,0,98.28,
2024-01-14 07:00:00,68,,37.41,0,99.76,
2024-01-14 07:30:00,89,,36.73,0,98.26,
2024-01-14 08:00:00,71,,36.73,0,95.94,
2024-01-14 08:30:00,63,,36.6,0,97.59,
2024-01-14 09:00:00,76,,36.83,0,96.2,
2024-01-14 09:30:00,84,,36.97,0,95.28,
2024-01-14 10:00:00,80,,37.18,0,99.29,8.0
2024-01-14 10:30:00,73,,36.64,0,99.05,
2024-01-14 11:00:00,89,,37.46,0,97.02,
2024-01-14 11:30:00,80,,37.48,0,96.6,
2024-01-14 12:00:00,81,,36.66,0,95.7,
2024-01-14 12:30:00,84,,37.15,0,95.13,
2024-01-14 13:00:00,77,,37.38,0,97.49,
2024-01-14 13:30:00,86,,36.98,0,96.48,
2024-01-14 14:00:00,76,,37.15,0,99.53,
2024-01-14 14:30:00,65,,37.26,0,97.02,3.0
2024-01-14 15:00:00,90,8.0,36.79,0,98.68,
2024-01-14 15:30:00,61,,36.79,0,97.92,
2024-01-14 16:00:00,94,,36.56,0,99.97,
2024-01-14 16:30:00,63,,37.27,0,99.08,
2024-01-14 17:00:00,82,,37.15,0,96.72,
2024-01-14 17:30:00,74,,36.73,0,98.57,
2024-01-14 18:00:00,64,,37.24,0,98.43,
2024-01-14 18:30:00,62,,37.35,0,98.19,
2024-01-14 19:00:00,61,,36.54,0,97.38,
2024-01-14 19:30:00,75,,37.42,100,99.7,
2024-01-14 20:00:00,72,,36.92,0,96.79,
2024-01-14 20:30:00,61,,37.34,47,96.5,
2024-01-14 21:00:00,99,,37.43,0,95.85,
2024-01-14 21:30:00,69,,36.54,0,98.29,
2024-01-14 22:00:00,75,,37.34,0,97.79,2.0
2024-01-14 22:30:00,68,,37.29,0,96.47,
2024-01-14 23:00:00,90,,36.69,0,97.35,
2024-01-14 23:30:00,67,,37.25,0,98.7,
2024-01-15 00:00:00,96,,37.37,0,98.63,
2024-01-15 00:30:00,73,,36.79,0,97.8,
2024-01-15 01:00:00,89,,36.54,0,99.56,
2024-01-15 01:30:00,76,,36.8,0,99.73,
2024-01-15 02:00:00,83,,37.1,0,99.5,
2024-01-15 02:30:00,70,,37.43,0,98.27,
2024-01-15 03:00:00,98,,36.84,0,96.11,7.0
2024-01-15 03:30:00,98,,36.95,0,96.12,
2024-01-15 04:00:00,67,,37.14,0,99.36,
2024-01-15 04:30:00,70,,37.02,0,97.1,
2024-01-15 05:00:00,79,,37.39,0,99.43,
2024-01-15 05:30:00,66,,36.63,100,96.86,
2024-01-15 06:00:00,97,,37.0,0,97.93,
2024-01-15 06:30:00,61,,36.77,0,97.32,
2024-01-15 07:00:00,79,,37.31,0,95.59,
2024-01-15 07:30:00,96,,36.83,0,95.27,
2024-01-15 08:00:00,84,,37.23,0,98.17,
2024-01-15 08:30:00,85,,37.15,0,97.9,
2024-01-15 09:00:00,72,,37.22,0,98.1,
2024-01-15 09:30:00,64,,36.51,0,97.36,
2024-01-15 10:00:00,97,,36.84,0,95.97,
2024-01-15 10:30:00,100,,36.8,0,95.6,
2024-01-15 11:00:00,75,,37.17,0,98.4,
2024-01-15 11:30:00,66,,36.69,0,97.65,
2024-01-15 12:00:00,79,,37.11,0,97.07,
2024-01-15 12:30:00,98,,37.14,0,99.35,
2024-01-15 13:00:00,67,,36.91,0,95.75,
2024-01-15 13:30:00,96,,36.93,0,99.96,
2024-01-15 14:00:00,62,,36.83,0,96.71,
2024-01-15 14:30:00,82,,36.9,0,99.94,
2024-01-15 15:00:00,94,8.0,36.6,0,99.46,
2024-01-15 15:30:00,87,,37.48,0,99.93,
2024-01-15 16:00:00,83,,36.98,0,95.72,
2024-01-15 16:30:00,64,,37.44,0,99.31,
2024-01-15 17:00:00,92,,36.51,0,95.9,
2024-01-15 17:30:00,81,,36.88,0,95.4,
2024-01-15 18:00:00,60,,36.95,0,96.66,
2024-01-15 18:30:00,86,,36.77,0,99.93,4.0
2024-01-15 19:00:00,91,,36.83,0,96.57,
2024-01-15 19:30:00,66,,37.08,0,95.29,
2024-01-15 20:00:00,87,,37.07,0,97.26,
2024-01-15 20:30:00,83,,36.76,0,96.05,
2024-01-15 21:00:00,100,,36.86,0,98.87,
2024-01-15 21:30:00,89,,36.74,0,97.88,
2024-01-15 22:00:00,69,,37.17,0,95.79,
2024-01-15 22:30:00,87,,36.97,0,98.93,
2024-01-15 23:00:00,71,,36.66,0,98.9,
2024-01-15 23:30:00,93,,37.19,0,95.65,
2024-01-16 00:00:00,77,,37.42,100,97.17,
2024-01-16 00:30:00,99,,37.39,0,97.15,
2024-01-16 01:00:00,94,,37.27,0,97.15,
2024-01-16 01:30:00,90,,37.19,0,97.39,
2024-01-16 02:00:00,89,,37.14,0,95.02,
2024-01-16 02:30:00,87,,37.44,0,97.67,
2024-01-16 03:00:00,97,,36.87,0,98.65,
2024-01-16 03:30:00,77,,36.72,0,99.75,
2024-01-16 04:00:00,80,,37.46,0,99.46,
2024-01-16 04:30:00,75,,36.98,0,98.78,
2024-01-16 05:00:00,65,,36.95,0,97.66,
2024-01-16 05:30:00,77,,37.49,0,95.09,6.0
2024-01-16 06:00:00,88,,36.87,0,95.02,
2024-01-16 06:30:00,75,,37.2,0,98.67,
2024-01-16 07:00:00,89,,37.41,0,96.13,
2024-01-16 07:30:00,96,,37.26,0,99.38,
2024-01-16 08:00:00,99,,37.3,0,96.56,5.0
2024-01-16 08:30:00,84,,37.33,0,95.51,
2024-01-16 09:00:00,81,,37.26,0,97.52,
2024-01-16 09:30:00,61,,37.18,0,96.53,
2024-01-16 10:00:00,91,,37.1,0,95.33,
2024-01-16 10:30:00,80,,37.29,0,95.23,
2024-01-16 11:00:00,71,,37.03,0,99.74,
2024-01-16 11:30:00,91,,37.03,0,97.28,
2024-01-16 12:00:00,73,,36.86,0,97.6,
2024-01-16 12:30:00,82,,37.42,0,97.62,
2024-01-16 13:00:00,76,,36.61,0,97.17,
2024-01-16 13:30:00,81,,37.33,0,98.43,
2024-01-16 14:00:00,77,,37.4,95,95.67,
2024-01-16 14:30:00,98,,36.7,0,99.98,
2024-01-16 15:00:00,77,7.5,37.04,0,97.45,
2024-01-16 15:30:00,95,,36.66,0,98.75,
2024-01-16 16:00:00,60,,37.35,0,95.82,
2024-01-16 16:30:00,93,,36.94,0,99.53,
2024-01-16 17:00:00,72,,37.18,0,99.06,
2024-01-16 17:30:00,65,,37.22,0,95.1,10.0
2024-01-16 18:00:00,75,,36.99,0,96.12,
2024-01-16 18:30:00,86,,37.4,0,99.92,
2024-01-16 19:00:00,91,,36.95,0,96.06,
2024-01-16 19:30:00,95,,36.56,0,95.11,
2024-01-16 20:00:00,75,,36.63,0,97.52,
2024-01-16 20:30:00,90,,36.92,0,95.62,
2024-01-16 21:00:00,91,,37.06,0,98.56,
2024-01-16 21:30:00,88,,37.06,0,98.96,
2024-01-16 22:00:00,61,,37.17,0,96.88,
2024-01-16 22:30:00,65,,36.81,0,98.2,
2024-01-16 23:00:00,78,,36.52,0,98.86,
2024-01-16 23:30:00,74,,36.75,0,98.12,
2024-01-17 00:00:00,85,,36.5,0,97.97,
2024-01-17 00:30:00,75,,36.72,0,95.24,
2024-01-17 01:00:00,79,,36.57,100,95.54,
2024-01-17 01:30:00,97,,36.92,0,99.18,
2024-01-17 02:00:00,83,,37.2,0,95.24,
2024-01-17 02:30:00,90,,37.04,0,95.58,
2024-01-17 03:00:00,95,,36.56,0,97.22,
2024-01-17 03:30:00,93,,37.39,0,95.62,
2024-01-17 04:00:00,82,,37.49,0,96.26,
2024-01-17 04:30:00,87,,36.97,0,98.51,
2024-01-17 05:00:00,95,,36.79,0,96.03,
2024-01-17 05:30:00,81,,36.68,0,98.43,
2024-01-17 06:00:00,82,,36.64,100,95.05,
2024-01-17 06:30:00,89,,37.14,0,97.1,
2024-01-17 07:00:00,77,,37.23,0,95.5,
2024-01-17 07:30:00,79,,37.46,0,97.6,
2024-01-17 08:00:00,76,,36.87,0,98.11,
2024-01-17 08:30:00,74,,37.39,0,98.5,
2024-01-17 09:00:00,67,,36.95,0,97.09,
2024-01-17 09:30:00,72,,37.42,0,99.49,
2024-01-17 10:00:00,80,,36.88,0,97.56,
2024-01-17 10:30:00,67,,36.58,0,98.09,8.0
2024-01-17 11:00:00,94,,37.46,0,96.41,
2024-01-17 11:30:00,71,,37.37,0,98.92,
2024-01-17 12:00:00,72,,36.63,0,97.49,
2024-01-17 12:30:00,73,,37.36,0,98.05,
2024-01-17 13:00:00,90,,36.62,0,98.89,
2024-01-17 13:30:00,77,,37.49,0,99.16,
2024-01-17 14:00:00,97,,36.89,0,99.87,
2024-01-17 14:30:00,93,,36.63,0,96.79,
2024-01-17 15:00:00,98,7.5,37.48,0,97.05,
2024-01-17 15:30:00,78,,37.33,0,95.8,
2024-01-17 16:00:00,66,,37.26,0,97.74,
2024-01-17 16:30:00,72,,37.48,0,99.55,
2024-01-17 17:00:00,78,,36.96,0,98.44,
2024-01-17 17:30:00,74,,37.22,0,97.4,
2024-01-17 18:00:00,83,,36.92,0,96.17,
2024-01-17 18:30:00,71,,36.88,0,95.06,
2024-01-17 19:00:00,79,,36.73,0,95.45,
2024-01-17 19:30:00,60,,36.96,0,95.55,5.0
2024-01-17 20:00:00,94,,36.66,0,97.87,
2024-01-17 20:30:00,68,,36.69,0,97.47,
2024-01-17 21:00:00,77,,37.38,0,99.75,
2024-01-17 21:30:00,62,,37.27,0,98.9,
2024-01-17 22:00:00,63,,36.53,0,95.38,
2024-01-17 22:30:00,95,,37.16,0,98.62,
2024-01-17 23:00:00,78,,37.11,0,99.52,
2024-01-17 23:30:00,68,,37.44,0,98.22,
2024-01-18 00:00:00,100,,37.39,0,97.28,
2024-01-18 00:30:00,91,,36.74,0,99.89,
2024-01-18 01:00:00,66,,36.57,0,96.32,
2024-01-18 01:30:00,60,,37.09,0,95.25,
2024-01-18 02:00:00,96,,36.95,0,99.07,
2024-01-18 02:30:00,78,,37.17,0,99.37,
2024-01-18 03:00:00,90,,37.37,0,99.26,
2024-01-18 03:30:00,90,,36.74,0,96.8,
2024-01-18 04:00:00,88,,36.54,0,98.38,
2024-01-18 04:30:00,81,,36.94,0,97.13,
2024-01-18 05:00:00,71,,37.04,0,95.58,
2024-01-18 05:30:00,63,,37.25,0,99.26,
2024-01-18 06:00:00,76,,37.28,0,99.45,
2024-01-18 06:30:00,90,,36.64,0,95.05,3.0
2024-01-18 07:00:00,67,,37.49,0,95.69,
2024-01-18 07:30:00,64,,36.73,0,98.24,
2024-01-18 08:00:00,85,,37.42,0,96.64,
2024-01-18 08:30:00,91,,37.08,0,99.47,
2024-01-18 09:00:00,64,,37.08,0,99.78,
2024-01-18 09:30:00,96,,37.27,0,96.34,
2024-01-18 10:00:00,100,,37.32,0,98.67,
2024-01-18 10:30:00,63,,36.74,0,96.86,
2024-01-18 11:00:00,69,,37.38,0,96.71,
2024-01-18 11:30:00,69,,37.49,0,95.57,
2024-01-18 12:00:00,96,,37.02,0,97.0,
2024-01-18 12:30:00,79,,36.91,0,97.28,
2024-01-18 13:00:00,65,,36.78,0,99.18,8.0
2024-01-18 13:30:00,75,,37.06,0,98.45,
2024-01-18 14:00:00,67,,37.09,0,97.39,
2024-01-18 14:30:00,95,,37.24,0,97.11,
2024-01-18 15:00:00,86,8.5,36.68,0,99.43,
2024-01-18 15:30:00,98,,37.18,0,95.83,
2024-01-18 16:00:00,98,,37.06,0,95.66,
2024-01-18 16:30:00,99,,36.55,0,98.63,
2024-01-18 17:00:00,74,,36.84,0,99.91,
2024-01-18 17:30:00,93,,37.14,0,99.22,
2024-01-18 18:00:00,84,,36.88,0,95.52,
2024-01-18 18:30:00,88,,37.02,0,99.56,
2024-01-18 19:00:00,88,,37.2,0,97.41,
2024-01-18 19:30:00,79,,36.91,95,97.84,
2024-01-18 20:00:00,97,,36.8,0,97.19,
2024-01-18 20:30:00,87,,36.68,0,98.06,
2024-01-18 21:00:00,79,,37.04,0,98.9,
2024-01-18 21:30:00,96,,36.74,0,98.06,
2024-01-18 22:00:00,99,,36.73,0,99.31,7.0
2024-01-18 22:30:00,63,,37.36,0,99.4,
2024-01-18 23:00:00,99,,36.64,0,98.64,
2024-01-18 23:30:00,66,,36.96,0,99.46,
2024-01-19 00:00:00,73,,36.56,0,97.42,
2024-01-19 00:30:00,100,,36.91,0,97.44,
2024-01-19 01:00:00,73,,36.92,0,99.44,
2024-01-19 01:30:00,76,,37.03,0,97.2,
2024-01-19 02:00:00,65,,36.89,0,95.32,
2024-01-19 02:30:00,70,,36.75,0,98.27,
2024-01-19 03:00:00,75,,36.83,0,95.06,
2024-01-19 03:30:00,71,,36.58,0,99.34,
2024-01-19 04:00:00,95,,36.95,0,97.62,
2024-01-19 04:30:00,64,,36.87,0,98.72,
2024-01-19 05:00:00,70,,37.04,0,98.62,
2024-01-19 05:30:00,60,,37.33,0,96.12,7.0
2024-01-19 06:00:00,86,,36.55,0,99.78,
2024-01-19 06:30:00,88,,36.88,0,99.37,
2024-01-19 07:00:00,98,,37.1,0,97.6,
2024-01-19 07:30:00,90,,36.54,0,98.44,
2024-01-19 08:00:00,78,,36.57,0,98.09,
2024-01-19 08:30:00,62,,37.3,0,97.16,
2024-01-19 09:00:00,74,,37.09,0,98.63,
2024-01-19 09:30:00,78,,37.17,0,97.41,
2024-01-19 10:00:00,78,,36.72,0,98.32,
2024-01-19 10:30:00,89,,36.71,0,98.21,
2024-01-19 11:00:00,64,,37.41,0,95.74,
2024-01-19 11:30:00,74,,36.8,95,99.13,
2024-01-19 12:00:00,76,,37.41,0,99.46,
2024-01-19 12:30:00,100,,36.71,0,98.06,
2024-01-19 13:00:00,97,,36.69,0,95.06,
2024-01-19 13:30:00,72,,37.24,0,99.67,
2024-01-19 14:00:00,87,,37.25,0,97.53,6.0
2024-01-19 14:30:00,67,,37.25,0,97.35,
2024-01-19 15:00:00,94,9.0,37.41,0,97.48,
2024-01-19 15:30:00,74,,37.2,0,95.83,
2024-01-19 16:00:00,69,,37.2,0,98.76,
2024-01-19 16:30:00,77,,36.9,0,96.6,
2024-01-19 17:00:00,69,,36.74,0,96.65,
2024-01-19 17:30:00,64,,36.82,0,96.39,
2024-01-19 18:00:00,63,,36.78,0,97.53,5.0
2024-01-19 18:30:00,70,,36.97,0,97.75,
2024-01-19 19:00:00,79,,37.15,0,96.89,
2024-01-19 19:30:00,98,,36.81,0,99.09,
2024-01-19 20:00:00,96,,36.86,0,95.39,
2024-01-19 20:30:00,78,,37.38,0,97.22,
2024-01-19 21:00:00,88,,36.97,0,97.87,
2024-01-19 21:30:00,67,,37.3,0,95.44,
2024-01-19 22:00:00,89,,37.22,0,97.49,
2024-01-19 22:30:00,79,,37.26,0,96.58,
2024-01-19 23:00:00,85,,36.82,0,99.9,
2024-01-19 23:30:00,77,,36.7,0,98.73,
2024-01-20 00:00:00,92,,36.81,0,95.09,
2024-01-20 00:30:00,94,,36.55,0,97.02,
2024-01-20 01:00:00,91,,37.36,0,95.18,
2024-01-20 01:30:00,88,,37.24,0,97.75,
2024-01-20 02:00:00,65,,36.52,0,99.13,
2024-01-20 02:30:00,98,,37.05,0,98.96,
2024-01-20 03:00:00,62,,37.08,0,99.82,10.0
2024-01-20 03:30:00,87,,37.22,0,98.19,
2024-01-20 04:00:00,80,,36.8,0,99.45,
2024-01-20 04:30:00,98,,36.7,0,97.81,
2024-01-20 05:00:00,76,,36.73,95,98.27,
2024-01-20 05:30:00,61,,37.07,0,97.28,
2024-01-20 06:00:00,65,,36.75,0,96.7,
2024-01-20 06:30:00,74,,37.05,0,99.13,
2024-01-20 07:00:00,96,,37.44,0,99.08,
2024-01-20 07:30:00,97,,36.84,0,99.22,
2024-01-20 08:00:00,61,,37.26,0,96.66,
2024-01-20 08:30:00,77,,36.99,0,98.84,
2024-01-20 09:00:00,96,,37.22,0,98.0,
2024-01-20 09:30:00,62,,37.24,0,98.58,
2024-01-20 10:00:00,71,,36.96,0,96.82,
2024-01-20 10:30:00,90,,37.23,0,97.26,
2024-01-20 11:00:00,93,,36.85,0,95.49,
2024-01-20 11:30:00,88,,36.64,0,98.29,
2024-01-20 12:00:00,77,,37.05,0,95.01,
2024-01-20 12:30:00,71,,36.68,0,96.78,
2024-01-20 13:00:00,97,,37.39,0,98.17,
2024-01-20 13:30:00,87,,37.49,0,99.0,
2024-01-20 14:00:00,100,,37.46,0,97.74,
2024-01-20 14:30:00,91,,37.02,0,96.87,
2024-01-20 15:00:00,65,9.0,37.34,0,95.53,
2024-01-20 15:30:00,90,,36.57,0,99.48,
2024-01-20 16:00:00,82,,37.32,0,97.46,
2024-01-20 16:30:00,86,,36.55,0,99.11,
2024-01-20 17:00:00,81,,36.51,0,98.71,
2024-01-20 17:30:00,80,,36.64,0,97.05,
2024-01-20 18:00:00,66,,37.13,0,96.27,
2024-01-20 18:30:00,70,,36.57,0,95.98,
2024-01-20 19:00:00,81,,36.65,0,95.6,
2024-01-20 19:30:00,86,,36.72,0,99.26,
2024-01-20 20:00:00,91,,36.96,0,96.08,
2024-01-20 20:30:00,78,,36.56,0,99.12,
2024-01-20 21:00:00,85,,37.14,0,95.95,
2024-01-20 21:30:00,95,,37.43,0,96.69,
2024-01-20 22:00:00,62,,37.41,0,98.79,
2024-01-20 22:30:00,89,,37.16,0,95.23,
2024-01-20 23:00:00,65,,36.52,0,98.17,4.0
2024-01-20 23:30:00,80,,37.03,0,98.36,
2024-01-21 00:00:00,76,,36.91,0,95.62,
2024-01-21 00:30:00,80,,36.52,0,99.46,
2024-01-21 01:00:00,67,,37.22,0,97.29,
2024-01-21 01:30:00,85,,37.04,0,97.95,
2024-01-21 02:00:00,92,,36.79,0,97.52,
2024-01-21 02:30:00,60,,37.0,0,99.82,
2024-01-21 03:00:00,94,,37.2,0,95.02,
2024-01-21 03:30:00,89,,36.93,0,98.68,
2024-01-21 04:00:00,86,,37.44,0,97.77,
2024-01-21 04:30:00,63,,36.68,0,97.16,7.0
2024-01-21 05:00:00,72,,37.42,0,97.93,
2024-01-21 05:30:00,93,,37.02,0,99.62,
2024-01-21 06:00:00,83,,36.74,0,98.91,9.0
2024-01-21 06:30:00,99,,37.12,0,99.55,
2024-01-21 07:00:00,91,,36.75,0,98.46,
2024-01-21 07:30:00,100,,36.85,0,95.87,
2024-01-21 08:00:00,88,,37.29,0,99.08,
2024-01-21 08:30:00,63,,36.58,0,95.52,
2024-01-21 09:00:00,73,,37.46,0,98.29,
2024-01-21 09:30:00,77,,36.96,0,98.03,
2024-01-21 10:00:00,95,,36.74,0,96.61,
2024-01-21 10:30:00,68,,37.2,0,99.41,
2024-01-21 11:00:00,78,,36.8,47,97.09,
2024-01-21 11:30:00,88,,37.33,0,98.04,
2024-01-21 12:00:00,91,,36.58,0,98.46,4.0
2024-01-21 12:30:00,67,,37.49,100,96.24,
2024-01-21 13:00:00,61,,37.15,0,96.99,
2024-01-21 13:30:00,100,,36.53,0,96.71,
2024-01-21 14:00:00,98,,36.91,0,96.47,
2024-01-21 14:30:00,75,,36.88,0,99.02,
2024-01-21 15:00:00,70,9.0,36.98,0,95.69,
2024-01-21 15:30:00,79,,37.14,0,98.01,
2024-01-21 16:00:00,95,,37.2,0,99.43,
2024-01-21 16:30:00,60,,36.58,0,97.56,
2024-01-21 17:00:00,95,,37.35,0,99.22,
2024-01-21 17:30:00,86,,37.14,0,97.74,
2024-01-21 18:00:00,65,,36.83,0,96.57,
2024-01-21 18:30:00,74,,37.48,0,98.68,
2024-01-21 19:00:00,67,,37.47,0,97.77,
2024-01-21 19:30:00,89,,37.39,0,96.09,
2024-01-21 20:00:00,67,,37.42,0,96.05,
2024-01-21 20:30:00,69,,36.73,0,98.57,
2024-01-21 21:00:00,91,,37.4,0,98.43,
2024-01-21 21:30:00,78,,37.19,0,99.61,
2024-01-21 22:00:00,92,,37.07,0,95.66,
2024-01-21 22:30:00,77,,36.77,0,98.55,
2024-01-21 23:00:00,86,,37.42,0,99.88,
2024-01-21 23:30:00,90,,37.18,0,95.89,
2024-01-22 00:00:00,90,,36.78,0,97.71,
2024-01-22 00:30:00,75,,37.04,0,98.18,
2024-01-22 01:00:00,89,,37.16,0,98.55,
2024-01-22 01:30:00,95,,36.68,0,98.8,
2024-01-22 02:00:00,69,,37.35,0,97.81,
2024-01-22 02:30:00,84,,36.52,0,97.91,
2024-01-22 03:00:00,72,,36.71,0,99.71,
2024-01-22 03:30:00,98,,36.64,0,98.55,
2024-01-22 04:00:00,92,,37.32,0,98.37,1.0
2024-01-22 04:30:00,68,,37.32,0,99.47,
2024-01-22 05:00:00,64,,37.43,0,97.67,
2024-01-22 05:30:00,77,,36.8,0,99.39,
2024-01-22 06:00:00,86,,37.06,95,97.11,
2024-01-22 06:30:00,81,,37.07,0,95.06,
